"","x"
"20032","97233"
"20033","17068"
"20034","29147"
"20035","57571"
"20036","38362"
"20037","40231"
"20038","38108"
"20039","38059"
"20040","15723"
"20041","93907"
"20042","92835"
"20043","90027"
"20044","95816"
"20045","79770"
"20046","23834"
"20047","15132"
"20048","46125"
"20049","15744"
"20050","15431"
"20051","18086"
"20052","15738"
"20053","44687"
"20054","18254"
"20055","18602"
"20056","78573"
"20057","77386"
"20058","77597"
"20059","38738"
"20060","93305"
"20061","95365"
"20062","95842"
"20063","90638"
"20064","95978"
"20065","23359"
"20066","22846"
"20067","24421"
"20068","45879"
"20069","16263"
"20070","55085"
"20071","15456"
"20072","16732"
"20073","75215"
"20074","79012"
"20075","77083"
"20076","78407"
"20077","77380"
"20078","40376"
"20079","92677"
"20080","95950"
"20081","60072"
"20082","80132"
"20083","98051"
"20084","24849"
"20085","24869"
"20086","18832"
"20087","37062"
"20088","38316"
"20089","42782"
"20090","40171"
"20091","70752"
"20092","35119"
"20093","80403"
"20094","81045"
"20095","80809"
"20096","06712"
"20097","80475"
"20098","80457"
"20099","75117"
"20100","05360"
"20101","32780"
"20102","33548"
"20103","35121"
"20104","33510"
"20105","70780"
"20106","70651"
"20107","06282"
"20108","33771"
"20109","34105"
"20110","32141"
"20111","57380"
"20112","54621"
"20113","54425"
"20114","25315"
"20115","32132"
"20116","33805"
"20117","33990"
"20118","30082"
"20119","21788"
"20120","04786"
"20121","01073"
"20122","21162"
"20123","32055"
"20124","06511"
"20125","33493"
"20126","55108"
"20127","54772"
"20128","53536"
"20129","31322"
"20130","30297"
"20131","31405"
"20132","17331"
"20133","52043"
"20134","52216"
"20135","51443"
"20136","51111"
"20137","41535"
"20138","66436"
"20139","66753"
"20140","67863"
"20141","31707"
"20142","30122"
"20143","39834"
"20144","17044"
"20145","97317"
"20146","51250"
"20147","52727"
"20148","41537"
"20149","52649"
"20150","50841"
"20151","16748"
"20152","31011"
"20153","96821"
"20154","96782"
"20155","83233"
"20156","96722"
"20157","37921"
"20158","15536"
"20159","41555"
"20160","16416"
"20161","15448"
"20162","52552"
"20163","51033"
"20164","66088"
"20165","67118"
"20166","82835"
"20167","35763"
"20168","35477"
"20169","83262"
"20170","30427"
"20171","60608"
"20172","60160"
"20173","78566"
"20174","77340"
"20175","67120"
"20176","67475"
"20177","67510"
"20178","66440"
"20179","67437"
"20180","36540"
"20181","41567"
"20182","85552"
"20183","61761"
"20184","60501"
"20185","62054"
"20186","83451"
"20187","75448"
"20188","79031"
"20189","75693"
"20190","76120"
"20191","66968"
"20192","32447"
"20193","40763"
"20194","40223"
"20195","72460"
"20196","91307"
"20197","92262"
"20198","90077"
"20199","60423"
"20200","62466"
"20201","95060"
"20202","06830"
"20203","41605"
"20204","78213"
"20205","78338"
"20206","75039"
"20207","37143"
"20208","40771"
"20209","40160"
"20210","42565"
"20211","92881"
"20212","93615"
"20213","90670"
"20214","41621"
"20215","06035"
"20216","81138"
"20217","31527"
"20218","33922"
"20219","51345"
"20220","47849"
"20221","05769"
"20222","23417"
"20223","20180"
"20224","41018"
"20225","24816"
"20226","30434"
"20227","41655"
"20228","71229"
"20229","95944"
"20230","80010"
"20231","06524"
"20232","32301"
"20233","62086"
"20234","02664"
"20235","01907"
"20236","50466"
"20237","41650"
"20238","98953"
"20239","25302"
"20240","61068"
"20241","61054"
"20242","60550"
"20243","61426"
"20244","61606"
"20245","61368"
"20246","81036"
"20247","33647"
"20248","35622"
"20249","32948"
"20250","04424"
"20251","55069"
"20252","40211"
"20253","26269"
"20254","24951"
"20255","84513"
"20256","47834"
"20257","47619"
"20258","46130"
"20259","30436"
"20260","33538"
"20261","32205"
"20262","30017"
"20263","04634"
"20264","63535"
"20265","05155"
"20266","54827"
"20267","53526"
"20268","47438"
"20269","47165"
"20270","55724"
"20271","46143"
"20272","30739"
"20273","31072"
"20274","31098"
"20275","38746"
"20276","48728"
"20277","53711"
"20278","99666"
"20279","46784"
"20280","46992"
"20281","26206"
"20282","47036"
"20283","81638"
"20284","06040"
"20285","80463"
"20286","03851"
"20287","48468"
"20288","65246"
"20289","25651"
"20290","23035"
"20291","24834"
"20292","26222"
"20293","47232"
"20294","47611"
"20295","47971"
"20296","50607"
"20297","32148"
"20298","32692"
"20299","06237"
"20300","06785"
"20301","39752"
"20302","10901"
"20303","21523"
"20304","97024"
"20305","47023"
"20306","46041"
"20307","46256"
"20308","52659"
"20309","52540"
"20310","52305"
"20311","52254"
"20312","50327"
"20313","33930"
"20314","26241"
"20315","32502"
"20316","33428"
"20317","33966"
"20318","33317"
"20319","33417"
"20320","32821"
"20321","68410"
"20322","69041"
"20323","59484"
"20324","11971"
"20325","21532"
"20326","47970"
"20327","46779"
"20328","47905"
"20329","47327"
"20330","52162"
"20331","50479"
"20332","50638"
"20333","51232"
"20334","52354"
"20335","33919"
"20336","98154"
"20337","26253"
"20338","33965"
"20339","30040"
"20340","32355"
"20341","32181"
"20342","03785"
"20343","16115"
"20344","47874"
"20345","46765"
"20346","47841"
"20347","52556"
"20348","08056"
"20349","50129"
"20350","67743"
"20351","30152"
"20352","31788"
"20353","84790"
"20354","14803"
"20355","14817"
"20356","23427"
"20357","47116"
"20358","50605"
"20359","21555"
"20360","51442"
"20361","66725"
"20362","67010"
"20363","66025"
"20364","39705"
"20365","83619"
"20366","33993"
"20367","51556"
"20368","55756"
"20369","67059"
"20370","21561"
"20371","67952"
"20372","38864"
"20373","64485"
"20374","39356"
"20375","39088"
"20376","47616"
"20377","30752"
"20378","42001"
"20379","66771"
"20380","40379"
"20381","08065"
"20382","41254"
"20383","66431"
"20384","64674"
"20385","65603"
"20386","64632"
"20387","39751"
"20388","39427"
"20389","01430"
"20390","21620"
"20391","67545"
"20392","26288"
"20393","41232"
"20394","41132"
"20395","41759"
"20396","07723"
"20397","07719"
"20398","29582"
"20399","07928"
"20400","07728"
"20401","63367"
"20402","65236"
"20403","08072"
"20404","63348"
"20405","61415"
"20406","04032"
"20407","49090"
"20408","40060"
"20409","41839"
"20410","28902"
"20411","99163"
"20412","63091"
"20413","65049"
"20414","08074"
"20415","65349"
"20416","04662"
"20417","02638"
"20418","64421"
"20419","49969"
"20420","48201"
"20421","41822"
"20422","41666"
"20423","71439"
"20424","13682"
"20425","21613"
"20426","45236"
"20427","53587"
"20428","63552"
"20429","65629"
"20430","28173"
"20431","59353"
"20432","70563"
"20433","70121"
"20434","70393"
"20435","71356"
"20436","21624"
"20437","71407"
"20438","71243"
"20439","21156"
"20440","18074"
"20441","74956"
"20442","65069"
"20443","63751"
"20444","65473"
"20445","71450"
"20446","70453"
"20447","26422"
"20448","21627"
"20449","04038"
"20450","21208"
"20451","21737"
"20452","04412"
"20453","04364"
"20454","35111"
"20455","36271"
"20456","64668"
"20457","65768"
"20458","63115"
"20459","13102"
"20460","63073"
"20461","71406"
"20462","04963"
"20463","04411"
"20464","21017"
"20465","04056"
"20466","04970"
"20467","04956"
"20468","20785"
"20469","21128"
"20470","13113"
"20471","99841"
"20472","71999"
"20473","94028"
"20474","68787"
"20475","07052"
"20476","03833"
"20477","03449"
"20478","04342"
"20479","01862"
"20480","01921"
"20481","17238"
"20482","20851"
"20483","01746"
"20484","02717"
"20485","20675"
"20486","49927"
"20487","02375"
"20488","02474"
"20489","48304"
"20490","95682"
"20491","61319"
"20492","17241"
"20493","96741"
"20494","20622"
"20495","02135"
"20496","48850"
"20497","01080"
"20498","62044"
"20499","61873"
"20500","46220"
"20501","92570"
"20502","94563"
"20503","17250"
"20504","91206"
"20505","61547"
"20506","83324"
"20507","62560"
"20508","49332"
"20509","49251"
"20510","48614"
"20511","46072"
"20512","46113"
"20513","47443"
"20514","13126"
"20515","50111"
"20516","92405"
"20517","80128"
"20518","81418"
"20519","81144"
"20520","06409"
"20521","62905"
"20522","61543"
"20523","95319"
"20524","63539"
"20525","17253"
"20526","07522"
"20527","72339"
"20528","49713"
"20529","49712"
"20530","48342"
"20531","50131"
"20532","50074"
"20533","51239"
"20534","67211"
"20535","66049"
"20536","17256"
"20537","20506"
"20538","34434"
"20539","33841"
"20540","33467"
"20541","52334"
"20542","49793"
"20543","04679"
"20544","49425"
"20545","49013"
"20546","48023"
"20547","17263"
"20548","66425"
"20549","42084"
"20550","41085"
"20551","70809"
"20552","71432"
"20553","49820"
"20554","55080"
"20555","21750"
"20556","20198"
"20557","48883"
"20558","26280"
"20559","17306"
"20560","49619"
"20561","70776"
"20562","04097"
"20563","20607"
"20564","04221"
"20565","56256"
"20566","56243"
"20567","56293"
"20568","56141"
"20569","44855"
"20570","17311"
"20571","12778"
"20572","29840"
"20573","44861"
"20574","72470"
"20575","56215"
"20576","56684"
"20577","56715"
"20578","04481"
"20579","48462"
"20580","02190"
"20581","17318"
"20582","48638"
"20583","48334"
"20584","49872"
"20585","56659"
"20586","55355"
"20587","95567"
"20588","93552"
"20589","95002"
"20590","56379"
"20591","55307"
"20592","13205"
"20593","56068"
"20594","55416"
"20595","55764"
"20596","55992"
"20597","38828"
"20598","39480"
"20599","56465"
"20600","44445"
"20601","14220"
"20602","12493"
"20603","17343"
"20604","12921"
"20605","43334"
"20606","75562"
"20607","92548"
"20608","76131"
"20609","74653"
"20610","56342"
"20611","52561"
"20612","60966"
"20613","47371"
"20614","30107"
"20615","59640"
"20616","56074"
"20617","39440"
"20618","74071"
"20619","73011"
"20620","73701"
"20621","76179"
"20622","92603"
"20623","76226"
"20624","33194"
"20625","55112"
"20626","68748"
"20627","65712"
"20628","56310"
"20629","55707"
"20630","97451"
"20631","97908"
"20632","74754"
"20633","78064"
"20634","57220"
"20635","33196"
"20636","35136"
"20637","36801"
"20638","47832"
"20639","38685"
"20640","39082"
"20641","16351"
"20642","15906"
"20643","78112"
"20644","95536"
"20645","95569"
"20646","63566"
"20647","35146"
"20648","43338"
"20649","49715"
"20650","39464"
"20651","64476"
"20652","64492"
"20653","16625"
"20654","32038"
"20655","70437"
"20656","73438"
"20657","57529"
"20658","55116"
"20659","43345"
"20660","43348"
"20661","63955"
"20662","63534"
"20663","64601"
"20664","32356"
"20665","30079"
"20666","96819"
"20667","96860"
"20668","89509"
"20669","84049"
"20670","30115"
"20671","89512"
"20672","70807"
"20673","88135"
"20674","63956"
"20675","56029"
"20676","51532"
"20677","64064"
"20678","65620"
"20679","65284"
"20680","62553"
"20681","60091"
"20682","61030"
"20683","60532"
"20684","61488"
"20685","61261"
"20686","04093"
"20687","02767"
"20688","21520"
"20689","48363"
"20690","32707"
"20691","35966"
"20692","30117"
"20693","15063"
"20694","64507"
"20695","60940"
"20696","61532"
"20697","46106"
"20698","46149"
"20699","46795"
"20700","49242"
"20701","49676"
"20702","48310"
"20703","30118"
"20704","56044"
"20705","47373"
"20706","63349"
"20707","65072"
"20708","07201"
"20709","51572"
"20710","50173"
"20711","50524"
"20712","52165"
"20713","50073"
"20714","50218"
"20715","56093"
"20716","56515"
"20717","59226"
"20718","56359"
"20719","36470"
"20720","66863"
"20721","08620"
"20722","07432"
"20723","03216"
"20724","68025"
"20725","35151"
"20726","03595"
"20727","66843"
"20728","67454"
"20729","56282"
"20730","55435"
"20731","38651"
"20732","55103"
"20733","64867"
"20734","45066"
"20735","68741"
"20736","48152"
"20737","45101"
"20738","66871"
"20739","88136"
"20740","87357"
"20741","67865"
"20742","40737"
"20743","40228"
"20744","41216"
"20745","65347"
"20746","65783"
"20747","30120"
"20748","89706"
"20749","49744"
"20750","48192"
"20751","48307"
"20752","48877"
"20753","48744"
"20754","14739"
"20755","11795"
"20756","11377"
"20757","13692"
"20758","30121"
"20759","12196"
"20760","40840"
"20761","40009"
"20762","03847"
"20763","03251"
"20764","07012"
"20765","07950"
"20766","07932"
"20767","49341"
"20768","48881"
"20769","41669"
"20770","13314"
"20771","59231"
"20772","64096"
"20773","13301"
"20774","14802"
"20775","42236"
"20776","42371"
"20777","88024"
"20778","07643"
"20779","12538"
"20780","05485"
"20781","32456"
"20782","11961"
"20783","10918"
"20784","48742"
"20785","56350"
"20786","56434"
"20787","55305"
"20788","28147"
"20789","28683"
"20790","21702"
"20791","04085"
"20792","30441"
"20793","02576"
"20794","48604"
"20795","10023"
"20796","14561"
"20797","11213"
"20798","12516"
"20799","12809"
"20800","55391"
"20801","56078"
"20802","56339"
"20803","41701"
"20804","13156"
"20805","27027"
"20806","48446"
"20807","71998"
"20808","90701"
"20809","72005"
"20810","97302"
"20811","85251"
"20812","59065"
"20813","30339"
"20814","41721"
"20815","55013"
"20816","56019"
"20817","55030"
"20818","27020"
"20819","58240"
"20820","72447"
"20821","91913"
"20822","72453"
"20823","75550"
"20824","46514"
"20825","55731"
"20826","41203"
"20827","56331"
"20828","47358"
"20829","62286"
"20830","62421"
"20831","78657"
"20832","68760"
"20833","66939"
"20834","28387"
"20835","58051"
"20836","30442"
"20837","58048"
"20838","52632"
"20839","59274"
"20840","57252"
"20841","78676"
"20842","78731"
"20843","78744"
"20844","65723"
"20845","65729"
"20846","65733"
"20847","41746"
"20848","45786"
"20849","12751"
"20850","13071"
"20851","10960"
"20852","53042"
"20853","57258"
"20854","98335"
"20855","98339"
"20856","98346"
"20857","33916"
"20858","32463"
"20859","78754"
"20860","78010"
"20861","78704"
"20862","24361"
"20863","24363"
"20864","74075"
"20865","73739"
"20866","73446"
"20867","83535"
"20868","23321"
"20869","30445"
"20870","78885"
"20871","78943"
"20872","58212"
"20873","70810"
"20874","73937"
"20875","70817"
"20876","76244"
"20877","97026"
"20878","15610"
"20879","29672"
"20880","55734"
"20881","62320"
"20882","43223"
"20883","73543"
"20884","42455"
"20885","79024"
"20886","92653"
"20887","74831"
"20888","76264"
"20889","17053"
"20890","17551"
"20891","84072"
"20892","30451"
"20893","15942"
"20894","15547"
"20895","15631"
"20896","29673"
"20897","28129"
"20898","79061"
"20899","79093"
"20900","79103"
"20901","79119"
"20902","76266"
"20903","41766"
"20904","92692"
"20905","74869"
"20906","15017"
"20907","44666"
"20908","29683"
"20909","15062"
"20910","02815"
"20911","15615"
"20912","18932"
"20913","62326"
"20914","26351"
"20915","44076"
"20916","79234"
"20917","19122"
"20918","16930"
"20919","17929"
"20920","98823"
"20921","98831"
"20922","98857"
"20923","29407"
"20924","57620"
"20925","26361"
"20926","37212"
"20927","37860"
"20928","28463"
"20929","78660"
"20930","78002"
"20931","76454"
"20932","99001"
"20933","75146"
"20934","70452"
"20935","90802"
"20936","21641"
"20937","15936"
"20938","15692"
"20939","15624"
"20940","59247"
"20941","66418"
"20942","54628"
"20943","68340"
"20944","62822"
"20945","78073"
"20946","75173"
"20947","08093"
"20948","79401"
"20949","78391"
"20950","70455"
"20951","97342"
"20952","63135"
"20953","47393"
"20954","61373"
"20955","58238"
"20956","56644"
"20957","66428"
"20958","26412"
"20959","66432"
"20960","54952"
"20961","49009"
"20962","54930"
"20963","97346"
"20964","80922"
"20965","58243"
"20966","20147"
"20967","57248"
"20968","43084"
"20969","21661"
"20970","27806"
"20971","45154"
"20972","54956"
"20973","68756"
"20974","99621"
"20975","99633"
"20976","72524"
"20977","80930"
"20978","72531"
"20979","57792"
"20980","26419"
"20981","58649"
"20982","61931"
"20983","54963"
"20984","54966"
"20985","99644"
"20986","54125"
"20987","33907"
"20988","71024"
"20989","73947"
"20990","71030"
"20991","26436"
"20992","53566"
"20993","58620"
"20994","28759"
"20995","82638"
"20996","83545"
"20997","64722"
"20998","23301"
"20999","97753"
"21000","76366"
"21001","49853"
"21002","05154"
"21003","26447"
"21004","39532"
"21005","99758"
"21006","98373"
"21007","99774"
"21008","99926"
"21009","33931"
"21010","62344"
"21011","23308"
"21012","44050"
"21013","44052"
"21014","21705"
"21015","76372"
"21016","74930"
"21017","35972"
"21018","46959"
"21019","51559"
"21020","48801"
"21021","51564"
"21022","74949"
"21023","06266"
"21024","80755"
"21025","13316"
"21026","28453"
"21027","66402"
"21028","66406"
"21029","92807"
"21030","76389"
"21031","12463"
"21032","13203"
"21033","36483"
"21034","31303"
"21035","78616"
"21036","13319"
"21037","96114"
"21038","28461"
"21039","68326"
"21040","66935"
"21041","12468"
"21042","27356"
"21043","44064"
"21044","59258"
"21045","56368"
"21046","52627"
"21047","13325"
"21048","96155"
"21049","78655"
"21050","48320"
"21051","64726"
"21052","03077"
"21053","68355"
"21054","44657"
"21055","65756"
"21056","99349"
"21057","99363"
"21058","13341"
"21059","52731"
"21060","63345"
"21061","36538"
"21062","24848"
"21063","26151"
"21064","80836"
"21065","82646"
"21066","65760"
"21067","89060"
"21068","84001"
"21069","13362"
"21070","02163"
"21071","02111"
"21072","47885"
"21073","65779"
"21074","24872"
"21075","05036"
"21076","05067"
"21077","53108"
"21078","65762"
"21079","45215"
"21080","13363"
"21081","24935"
"21082","79369"
"21083","07421"
"21084","20852"
"21085","36870"
"21086","58278"
"21087","33328"
"21088","54614"
"21089","08406"
"21090","03882"
"21091","13365"
"21092","58063"
"21093","67020"
"21094","82712"
"21095","20855"
